編號 No.,區 District,地址 Address,家居檢疫最後日期 End Date of Home Quarantine Order
4870,大埔 Tai Po,"頌雅苑頌善閣
CHUNG SIN HOUSE, CHUNG NGA COURT",27/02/2020
4871,大埔 Tai Po,"廣興樓
KWONG HING BUILDING",27/02/2020
4872,大埔 Tai Po,"寶鄉邨寶順樓
",27/02/2020
4873,大埔 Tai Po,"88廣場
88 SQUARE",28/02/2020
4874,大埔 Tai Po,"大宏街13-15號
NO.13-15 DAI WANG STREET",28/02/2020
4875,大埔 Tai Po,"大埔 安慈路2號八號花園3座
BLOCK 3, EIGHTLAND GARDENS, NO.2 ON CHEE ROAD, TAI PO",28/02/2020
4876,大埔 Tai Po,"大埔 馬窩路9號新峰花園御峰豪園28座
BLOCK 28, GRAND DYNASTY VIEW, CLASSICAL GDNS, NO.9 MA WO ROAD, TAI PO",28/02/2020
4877,大埔 Tai Po,"大埔大廈
TAI PO BUILDING",28/02/2020
4878,大埔 Tai Po,"太和 翠樂街9號翠林閣1座
EVERGREEN COURT BLOCK 1, 9 CHUI LOK STREET, TAIPO",28/02/2020
4879,大埔 Tai Po,"比華利山別墅銀池道
BOULEVARD DE FONTAINE, THE BEVERLY HILLS",28/02/2020
4880,大埔 Tai Po,"光裕樓
KWONG YUE BUILDING",28/02/2020
4881,大埔 Tai Po,"邦興大樓
BONG HING BUILDING",28/02/2020
4882,大埔 Tai Po,"金松樓
KAM CHUNG BUILDING",28/02/2020
4883,大埔 Tai Po,"建亨樓
KIN HANG BUILDING",28/02/2020
4884,大埔 Tai Po,"美馨大廈
MEI HING MANSION",28/02/2020
4885,大埔 Tai Po,"康樂花園3座
HONG LOK VILLA BLOCK 3",28/02/2020
4886,大埔 Tai Po,"富善邨善美樓5座
BLOCK 5, SHIN MEI HOUSE, FU SHIN ESTATE",28/02/2020
4887,大埔 Tai Po,"逸雅苑逸欣閣B座
BLOCK B, YAT YAN HOUSE, YAT NGA COURT",28/02/2020
4888,大埔 Tai Po,"逸瓏灣21座
BLOCK 21, MAYFAIR BY THE SEA",28/02/2020
4889,大埔 Tai Po,"逸瓏灣9座
BLOCK 9, MAYFAIR BY THE SEA",28/02/2020
4890,大埔 Tai Po,"逸瓏灣低座
LOWRISE, MAYFAIR BY THE SEA",28/02/2020
4891,大埔 Tai Po,"樂賢居
RIVIERA LODGE",28/02/2020
4892,大埔 Tai Po,"鐵尾仔
TIT MEI TSAI",28/02/2020
4893,大埔 Tai Po,"三門仔聯益上村
SAM MUN TSAI NEW VILLAGE",29/02/2020
4894,大埔 Tai Po,"大埔 九龍坑老圍
KAU LUNG HANG LO WAI, TAI PO",29/02/2020
4895,大埔 Tai Po,"大埔 大埔公路大埔滘段4283號翡翠花園42座
BLOCK 42, SAVANNA GARDEN, NO.4283 TAI PO ROAD TAI PO KAU, TAI PO",29/02/2020
4896,大埔 Tai Po,"大埔 汀角村
TING KOK VILLAGE, TAI PO",29/02/2020
4897,大埔 Tai Po,"大埔 南坑
NAM HANG, TAI PO",29/02/2020
4898,大埔 Tai Po,"大埔 南運路9號新達廣場1座
BLOCK 1, UPTOWN PLAZA, NO.9 NAM WAN ROAD, TAI PO",29/02/2020
4899,大埔 Tai Po,"大埔 洞梓山路138號
NO.138 TUNG TSZ SHAN ROAD, TAI PO",29/02/2020
4900,大埔 Tai Po,"大埔 梅樹坑路8號帝欣苑13座
BLOCK 13, PARC VERSAILLES, NO.8 MUI SHU HANG ROAD, TAI PO",29/02/2020
4901,大埔 Tai Po,"大埔 鳳園路9號嵐山3座
MONT VERT PHASE I, TOWER 3, FUNG YUEN ROAD, TAI PO",29/02/2020
4902,大埔 Tai Po,"大埔 露輝路33號嘉豐花園2座
BLOCK 2, RICHWOOD PARK, NO.33 LO FAI ROAD, TAI PO",29/02/2020
4903,大埔 Tai Po,"正發樓
CHING FAT BUILDING",29/02/2020
4904,大埔 Tai Po,"伯祥閣
PAK CHEUNG COURT",29/02/2020
4905,大埔 Tai Po,"沙埔仔
SHA PO TSAI",29/02/2020
4906,大埔 Tai Po,"明雅苑明昌閣C座
BLOCK C, MING CHEONG HOUSE, MING NGA COURT",29/02/2020
4907,大埔 Tai Po,"東昌閣
TONY COURT",29/02/2020
4908,大埔 Tai Po,"林村寨乪村
LAM TSUEN CHAI KEK VILLAGE",29/02/2020
4909,大埔 Tai Po,"富善邨善景樓6座
BLOCK 6, SHIN KING HOUSE, FU SHIN ESTATE",29/02/2020
4910,大埔 Tai Po,"粵發大廈
YUET FAT MANSION",29/02/2020
4911,大埔 Tai Po,"運頭塘邨運亨樓
WAN HANG HOUSE, WAN TAU TONG ESTATE",29/02/2020
4912,大埔 Tai Po,"福安樓二座
BLOCK 2, FOOK ON BUILDING",29/02/2020
4913,大埔 Tai Po,"蘆慈田
LO TSZ TIN",29/02/2020
4914,大埔 Tai Po,"大元邨泰德樓
TAI TAK HOUSE, TAI YUEN ESTATE",01/03/2020
4915,大埔 Tai Po,"大埔 大美督
TAI MEI TUK, TAI PO",01/03/2020
4916,大埔 Tai Po,"大埔 大埔尾
TAI PO MEI, TAI PO",01/03/2020
4917,大埔 Tai Po,"大埔 林村新村
LAM TSUEN SAN TSUEN, TAI PO",01/03/2020
4918,大埔 Tai Po,"大埔 運頭街57號福安樓
FOOK ON BUILDING, NO.57 WAN TAU STREET, TAI PO",01/03/2020
4919,大埔 Tai Po,"大埔 鳳園路9號嵐山2座
MONT VERT PHASE II, TOWER 2, FUNG YUEN ROAD, TAI PO",01/03/2020
4920,大埔 Tai Po,"大埔 營盤下
YING PUN HA, TAI PO",01/03/2020
4921,大埔 Tai Po,"大埔林村 坪朗邨
PING LONG TSEUN, TAI PO",01/03/2020
4922,大埔 Tai Po,"大埔林村坪朗邨
PING LONG TSEUN, TAI PO",01/03/2020
4923,大埔 Tai Po,"利達大廈
LEADER BUILDING",01/03/2020
4924,大埔 Tai Po,"宏福苑宏新閣C座
BLOCK C, WANG SUN HOUSE, WANG FUK COURT",01/03/2020
4925,大埔 Tai Po,"崇德樓
SHUNG TAK BUILDING",01/03/2020
4926,大埔 Tai Po,"富．盈門1座
BLK 1, THE GOLDEN GATE",01/03/2020
4927,大埔 Tai Po,"富善邨善美樓
SHIN MEI HOUSE, FU SHIN ESTATE",01/03/2020
4928,大埔 Tai Po,"富善邨善景樓6座
SHIN KING HOUSE, FU SHIN ESTATE",01/03/2020
4929,大埔 Tai Po,"鴻運大樓
HUNG WAN BUILDING",01/03/2020
4930,大埔 Tai Po,"寶華樓B座
BLOCK B, PO WAH BUILDING",01/03/2020
4931,大埔 Tai Po,"寶豐樓
PO FUNG BUILDING",01/03/2020
4932,大埔 Tai Po,"九龍坑
KAU LUNG HANG",02/03/2020
4933,大埔 Tai Po,"大元邨泰寧樓
TAI LING HOUSE, TAI YUEN ESTATE",02/03/2020
4934,大埔 Tai Po,"大元邨泰榮樓
TAI WING HOUSE, TAI YUEN ESTATE",02/03/2020
4935,大埔 Tai Po,"大埔 同茂坊15號
TUNG MAU SQUARE, TAI PO",02/03/2020
4936,大埔 Tai Po,"大埔 安慈路3號翠屏花園D座
BLOCK D, JADE PLAZA, NO.3 ON CHEE ROAD, TAI PO",02/03/2020
4937,大埔 Tai Po,"大埔 東昌街2號
NO.2 TUNG CHEONG STREET, TAI PO",02/03/2020
4938,大埔 Tai Po,"大埔 梅樹坑路8號帝欣苑1期14座
BLOCK 14, PHASE 1, PARC VERSAILLES, NO.8 MUI SHU HANG ROAD, TAI PO",02/03/2020
4939,大埔 Tai Po,"大埔 運頭街83號
NO.83 WAN TAU STREET, TAI PO",02/03/2020
4940,大埔 Tai Po,"永盛樓
WING SHING BUILDING",02/03/2020
4941,大埔 Tai Po,"坪朗
PING LONG",02/03/2020
4942,大埔 Tai Po,"林村大菴
TAI OM, LAM TSUEN, TAI PO",02/03/2020
4943,大埔 Tai Po,"林村新邨白田崗
 PAK TIN KONG, LAM TSUEN SAN TSUEN",02/03/2020
4944,大埔 Tai Po,"英華樓
",02/03/2020
4945,大埔 Tai Po,"陳屋村
CHAN UK VILLAGE",02/03/2020
4946,大埔 Tai Po,"富．盈門1座
BLOCK 1, THE GOLDEN GATE",02/03/2020
4947,大埔 Tai Po,"新屋排
SAN UK PAI",02/03/2020
4948,大埔 Tai Po,"鴻發大樓
HUNG FAT BUILDING",02/03/2020
4949,大埔 Tai Po,"寶華樓
PO WAH BUILDING",02/03/2020
4950,大埔 Tai Po,"大元邨泰怡樓
TAI YEE HOUSE, TAI YUEN ESTATE",03/03/2020
4951,大埔 Tai Po,"大埔 竹坑
CHUK HANG, TAI PO",03/03/2020
4952,大埔 Tai Po,"大埔 泮涌新村
PAN CHUNG SAN TSUEN, TAI PO",03/03/2020
4953,大埔 Tai Po,"大埔 靖遠街31號
NO.31 TSING YUEN STREET, TAI PO",03/03/2020
4954,大埔 Tai Po,"大埔 翠怡街3號翠怡花園A座
BLOCK A, GREENERY PLAZA, NO.3 CHUI YI STREET, TAI PO",03/03/2020
4955,大埔 Tai Po,"大埔 翠怡街3號翠怡花園B座
BLOCK B, GREENERY PLAZA, NO.3 CHUI YI STREET, TAI PO",03/03/2020
4956,大埔 Tai Po,"大埔 鳳園路9號嵐山5座
MONT VERT PHASE I, TOWER 5, FUNG YUEN ROAD, TAI PO",03/03/2020
4957,大埔 Tai Po,"大埔 廣福道61號
NO.61 KWONG FUK ROAD, TAI PO",03/03/2020
4958,大埔 Tai Po,"大埔 錦山村
KAM SHAN TSUEN, TAI PO",03/03/2020
4959,大埔 Tai Po,"太和邨喜和樓
HEI WO HOUSE, TAI WO ESTATE",03/03/2020
4960,大埔 Tai Po,"金富樓
KAM FU BUILDING",03/03/2020
4961,大埔 Tai Po,"南坑
NAM HANG",03/03/2020
4962,大埔 Tai Po,"美發大廈
MEI FAT BUILDING",03/03/2020
4963,大埔 Tai Po,"桃源洞
TO YUEN TUNG",03/03/2020
4964,大埔 Tai Po,"富善邨善雅樓3座
BLOCK 3, SHIN NGA HOUSE, FU SHIN ESTATE",03/03/2020
4965,大埔 Tai Po,"華新樓
WAH SUN BUILDING",03/03/2020
4966,大埔 Tai Po,"開連樓
HOI LIN BUILDING",03/03/2020
4967,大埔 Tai Po,"寶鄉邨寶興樓1座
BLOCK 1, PO HING HSE, PO HEUNG ESTATE",03/03/2020
4968,大埔 Tai Po,"大美督222
TMT 222",04/03/2020
4969,大埔 Tai Po,"大埔 大埔公路大埔滘段4283號翡翠花園23座
BLOCK 23, SAVANNA GARDEN, NO.4283 TAI PO ROAD TAI PO KAU, TAI PO",04/03/2020
4970,大埔 Tai Po,"大埔 大埔頭水圍
TAI PO TAU SHUI WAI, TAI PO",04/03/2020
4971,大埔 Tai Po,"大埔 布心排村
PO SAM PAI, TAI PO",04/03/2020
4972,大埔 Tai Po,"大埔 白田崗
PAK TIN KONG, TAI PO",04/03/2020
4973,大埔 Tai Po,"大埔 坑下莆
HANG HA PO, TAI PO",04/03/2020
4974,大埔 Tai Po,"大埔 科進路9號海鑽‧天賦海灣3座
BLOCK 3, THE GRACES.PROVIDENCE BAY, NO.9 FO CHUN ROAD, TAI PO",04/03/2020
4975,大埔 Tai Po,"大埔 鳳園路9號嵐山7座
BLOCK 7, MONT VERT, NO.9 FUNG YUEN ROAD, TAI PO",04/03/2020
4976,大埔 Tai Po,"大埔 錦石新村
KAM SHEK NEW VILLAGE, TAI PO",04/03/2020
4977,大埔 Tai Po,"大埔 寶湖道3號寶湖花園A座
BLOCK A, PLOVER COVE GARDEN, NO.3 PLOVER COVE ROAD, TAI PO",04/03/2020
4978,大埔 Tai Po,"大埔廣場宜興閣(第4座
YEE HING COURT (BLK 4), TAI PO PLAZA",04/03/2020
4979,大埔 Tai Po,"打鼓嶺 較寮村
KAW LIU VILLAGE, TA KWU LING",04/03/2020
4980,大埔 Tai Po,"明雅苑明欣閣B座
BLOCK B, MING YAN HOUSE, MING NGA COURT",04/03/2020
4981,大埔 Tai Po,"廣福邨廣義樓
KWONG YEE HOUSE, KWONG FUK ESTATE",04/03/2020
4982,大埔 Tai Po,"錦山村
KAM SHAN VILLAGE",04/03/2020
4983,大埔 Tai Po,"大元邨泰民樓
TAI MAN HOUSE, TAI YUEN ESTATE",05/03/2020
4984,大埔 Tai Po,"大元邨泰樂樓
TAI LOK HOUSE, TAI YUEN ESTATE",05/03/2020
4985,大埔 Tai Po,"大埔 大埔公路大埔滘段4283號翡翠花園10座
BLOCK 10, SAVANNA GARDEN, NO.4283 TAI PO ROAD TAI PO KAU, TAI PO",05/03/2020
4986,大埔 Tai Po,"大埔 大埔公路大埔滘段4283號翡翠花園47座
BLOCK 47, SAVANNA GARDEN, NO.4283 TAI PO ROAD TAI PO KAU, TAI PO",05/03/2020
4987,大埔 Tai Po,"大埔 大埔公路大埔滘段4283號翡翠花園49座
BLOCK 49, SAVANNA GARDEN, NO.4283 TAI PO ROAD TAI PO KAU, TAI PO",05/03/2020
4988,大埔 Tai Po,"大埔 半山洲山頂花園
HILLTOP GARDEN, PUN SHAN CHAU, TAI PO",05/03/2020
4989,大埔 Tai Po,"大埔 同秀坊
TUNG SAU SQUARE, TAI PO",05/03/2020
4990,大埔 Tai Po,"大埔 安邦路6號大埔中心17座
BLOCK 17, TAI PO CENTRE, NO.6 ON PONG ROAD, TAI PO",05/03/2020
4991,大埔 Tai Po,"大埔 泮涌
PAN CHUNG, TAI PO",05/03/2020
4992,大埔 Tai Po,"大埔 南華莆
NAM WA PO, TAI PO",05/03/2020
4993,大埔 Tai Po,"大埔 梅樹坑路8號帝欣苑1期5座
BLOCK 5, PHASE 1, PARC VERSAILLES, NO.8 MUI SHU HANG ROAD, TAI PO",05/03/2020
4994,大埔 Tai Po,"大埔 圍下
WAI HA, TAI PO",05/03/2020
4995,大埔 Tai Po,"大埔 樟樹灘村
CHEUNG SHUE TAN TSUEN, TAI PO",05/03/2020
4996,大埔 Tai Po,"大埔 寶湖里3號大埔中心23座
BLOCK 23, TAI PO CENTRE, NO.3 PO WU LANE, TAI PO",05/03/2020
4997,大埔 Tai Po,"大埔 露輝路31號倚龍山莊29座
BLOCK 29, FOREST HILL, NO.31 LO FAI ROAD, TAI PO",05/03/2020
4998,大埔 Tai Po,"大埔寶馬山9座
BLOCK 9, GRAND PALISADES",05/03/2020
4999,大埔 Tai Po,"天賦海灣一期1座
BLOCK 1, PHASE I, THE GRACES.PROVIDENCE BAY",05/03/2020
5000,大埔 Tai Po,"怡雅苑怡亮閣E座
BLOCK E, YEE LEUNG HOUSE, YEE NGA COURT",05/03/2020
5001,大埔 Tai Po,"怡雅苑怡禮閣A座
BLOCK A, YEE LAI HOUSE, YEE NGA COURT",05/03/2020
5002,大埔 Tai Po,"昌運中心富昌閣(第1座)
FU CHEONG COURT (BLK 1), FORTUNE PLAZA",05/03/2020
5003,大埔 Tai Po,"昌慶大廈
CHEONG HING MANSION",05/03/2020
5004,大埔 Tai Po,"泰和樓
TAI WO BUILDING",05/03/2020
5005,大埔 Tai Po,"鹿茵山莊11座
BLOCK 11, DEERHILL BAY, NO.4699 TAI PO ROAD TAI PO KAU, TAI PO",05/03/2020
5006,大埔 Tai Po,"新康樓
SUN HONG BUILDING",05/03/2020
5007,大埔 Tai Po,"德雅苑
TAK NGA COURT",05/03/2020
5008,大埔 Tai Po,"樟樹灘
CHEUNG SHUE TAN",05/03/2020
5009,大埔 Tai Po,"麗珍樓
LAI CHUN BUILDING",05/03/2020
5010,大埔 Tai Po,"大元邨泰欣樓B座
BLOCK B, TAI YAN HOUSE, TAI YUEN ESTATE",06/03/2020
5011,大埔 Tai Po,"大埔 九龍坑新圍
KAU LUNG HANG SAN WAI, TAI PO",06/03/2020
5012,大埔 Tai Po,"大埔 大埔頭路18號太湖花園6座
BLOCK 6, SERENITY PARK, NO.18 TAI PO TAU ROAD, TAI PO",06/03/2020
5013,大埔 Tai Po,"大埔 山賢路9號悠然山莊7座
BLOCK 7, THE PARAGON, NO.9 SHAN YIN ROAD, TAI PO",06/03/2020
5014,大埔 Tai Po,"大埔 布心排
PO SAM PAI, TAI PO",06/03/2020
5015,大埔 Tai Po,"大埔 安邦路3號大埔中心11座
BLOCK 11, TAI PO CENTRE, NO.3 ON PONG ROAD, TAI PO",06/03/2020
5016,大埔 Tai Po,"大埔 安慈路2號八號花園2座
BLOCK 2, EIGHTLAND GARDENS, NO.2 ON CHEE ROAD, TAI PO",06/03/2020
5017,大埔 Tai Po,"大埔 東昌街11號
NO.11 TUNG CHEONG STREET, TAI PO",06/03/2020
5018,大埔 Tai Po,"大埔 南運路9號新達廣場4座
BLOCK 4, UPTOWN PLAZA, NO.9 NAM WAN ROAD, TAI PO",06/03/2020
5019,大埔 Tai Po,"大埔 南運路9號新達廣場5座
BLOCK 5, UPTOWN PLAZA, NO.9 NAM WAN ROAD, TAI PO",06/03/2020
5020,大埔 Tai Po,"大埔 科進路9號海鑽‧天賦海灣2座
BLOCK 2, THE GRACES.PROVIDENCE BAY, NO.9 FO CHUN ROAD, TAI PO",06/03/2020
5021,大埔 Tai Po,"大埔 新屋家村
SAN UK KA, TAI PO",06/03/2020
5022,大埔 Tai Po,"大埔 鳳園路9號嵐山1期3座
BLOCK 3, PHASE 1, MONT VERT, NO.9 FUNG YUEN ROAD, TAI PO",06/03/2020
5023,大埔 Tai Po,"大埔 露屏路1號淺月灣二期
CASA MARINA II, NO.1 LO PING ROAD, TAI PO",06/03/2020
5024,大埔 Tai Po,"大埔 露輝路31號倚龍山莊8座
BLOCK 8, FOREST HILL, NO.31 LO FAI ROAD, TAI PO",06/03/2020
5025,大埔 Tai Po,"大埔村邨塘上村
TONG SHEUNG TSUEN, TAI PO LAM TSUEN SAN TSUEN",06/03/2020
5026,大埔 Tai Po,"大埔林村社山村
SHE SHAN TSUEN, TAI PO LAM TSUEN",06/03/2020
5027,大埔 Tai Po,"比華利山別墅翠樺道
BOULEVARD DE FORET, THE BEVERLY HILLS",06/03/2020
5028,大埔 Tai Po,"白牛石下村
PAK NGAU SHEK HA TSUEN",06/03/2020
5029,大埔 Tai Po,"美新大廈
MEI SUN BUILDING",06/03/2020
5030,大埔 Tai Po,"美德大廈
MEI TAK BUILDING",06/03/2020
5031,大埔 Tai Po,"常安樓
SHEUNG ON HOUSE",06/03/2020
5032,大埔 Tai Po,"富善邨善翠樓
SHIN TSUI HOUSE, FU SHIN ESTATE",06/03/2020
5033,大埔 Tai Po,"富善邨善鄰樓2座
BLOCK 2, SHIN LUN HOUSE, FU SHIN ESTATE",06/03/2020
5034,大埔 Tai Po,"裕安樓
YU ON MANSION",06/03/2020
5035,大埔 Tai Po,"頌雅苑頌善閣B座
BLOCK B, CHUNG SIN HOUSE, CHUNG NGA COURT",06/03/2020
5036,大埔 Tai Po,"廣福邨廣禮樓
KWONG LAI HOUSE, KWONG FUK ESTATE",06/03/2020
5037,大埔 Tai Po,"儲金閣
GOLD RESERVED COURT",06/03/2020
5038,大埔 Tai Po,"寶蓮樓
PAULINE BUILDING",06/03/2020
5039,大埔 Tai Po,"大埔 下黃宜坳村
HA WONG YI AU TSUEN, TAI PO",07/03/2020
5040,大埔 Tai Po,"大埔 大埔太和路15號太和中心1座
BLOCK 1, TAI WO CENTRE, NO.15 TAI PO TAI WO ROAD, TAI PO",07/03/2020
5041,大埔 Tai Po,"大埔 大埔頭路18號太湖花園10座
BLOCK 10, SERENITY PARK, NO.18 TAI PO TAU ROAD, TAI PO",07/03/2020
5042,大埔 Tai Po,"大埔 汀角路19號富善花園1座
BLOCK 1, FULL SCENE GARDEN, NO.19 TING KOK ROAD, TAI PO",07/03/2020
5043,大埔 Tai Po,"大埔 安邦路9號大埔中心2座
BLOCK 2, TAI PO CENTRE, NO.9 ON PONG ROAD, TAI PO",07/03/2020
5044,大埔 Tai Po,"大埔 南盛街1號
NO.1 NAM SHING STREET, TAI PO",07/03/2020
5045,大埔 Tai Po,"大埔 南運路9號新達廣場6座
BLOCK 6, UPTOWN PLAZA, NO.9 NAM WAN ROAD, TAI PO",07/03/2020
5046,大埔 Tai Po,"大埔 普益街31號
NO.31 PO YICK STREET, TAI PO",07/03/2020
5047,大埔 Tai Po,"大埔 鄉事會街41號福安樓
FOOK ON BUILDING, NO.41 HEUNG SZE WUI STREET, TAI PO",07/03/2020
5048,大埔 Tai Po,"大埔 鳳園路9號嵐山9座
BLOCK 9, MONT VERT, NO.9 FUNG YUEN ROAD, TAI PO",07/03/2020
5049,大埔 Tai Po,"大埔 廣福道89號
NO.89 KWONG FUK ROAD, TAI PO",07/03/2020
5050,大埔 Tai Po,"大埔 樟樹灘
CHEUNG SHUE TAN, TAI PO",07/03/2020
5051,大埔 Tai Po,"太和邨亨和樓
HANG WO HOUSE, TAI WO ESTATE",07/03/2020
5052,大埔 Tai Po,"太和邨居和樓
KUI WO HOUSE, TAI WO ESTATE",07/03/2020
5053,大埔 Tai Po,"太和邨翠和樓
TSUI WO HOUSE, TAI WO ESTATE",07/03/2020
5054,大埔 Tai Po,"太和邨麗和樓
LAI WO HOUSE, TAI WO ESTATE",07/03/2020
5055,大埔 Tai Po,"比華利山別墅湖景道
BOULEVARD DU LAC, THE BEVERLY HILLS",07/03/2020
5056,大埔 Tai Po,"富亨邨亨盛樓
HENG SHING HOUSE, FU HENG ESTATE",07/03/2020
5057,大埔 Tai Po,"富善邨善景樓
SHIN KING HOUSE, FU SHIN ESTATE",07/03/2020
5058,大埔 Tai Po,"運頭塘邨運臨樓
WAN LAM HOUSE, WAN TAU TONG ESTATE",07/03/2020
5059,大埔 Tai Po,"廣福邨廣崇樓
KWONG SHUNG HOUSE, KWONG FUK ESTATE",07/03/2020
5060,大埔 Tai Po,"廣福邨廣惠樓
KWONG WAI HOUSE, KWONG FUK ESTATE",07/03/2020
5061,大埔 Tai Po,"廣福邨廣智樓
KWONG CHI HOUSE, KWONG FUK ESTATE",07/03/2020
5062,大埔 Tai Po,"錦興樓
 KAM KING HOUSE",07/03/2020
5063,大埔 Tai Po,"歡樂樓
FOON LOK MANSION",07/03/2020
5064,大埔 Tai Po,"大元邨泰欣樓
TAI YAN HOUSE, TAI YUEN ESTATE",08/03/2020
5065,大埔 Tai Po,"大埔 汀角
TING KOK, TAI PO",08/03/2020
5066,大埔 Tai Po,"大埔 坪朗
PING LONG, TAI PO",08/03/2020
5067,大埔 Tai Po,"大埔 科進路21號逸瓏灣 II11座
BLOCK 11, MAYFAIR BY THE SEA II, NO.21 FO CHUN ROAD, TAI PO",08/03/2020
5068,大埔 Tai Po,"大埔 科進路21號逸瓏灣 II7座
BLOCK 7, MAYFAIR BY THE SEA II, NO.21 FO CHUN ROAD, TAI PO",08/03/2020
5069,大埔 Tai Po,"大埔 科進路8號溋玥‧天賦海灣16座
BLOCK 16, PROVIDENCE PEAK, NO.8 FO CHUN ROAD, TAI PO",08/03/2020
5070,大埔 Tai Po,"大埔 馬窩
MA WO, TAI PO",08/03/2020
5071,大埔 Tai Po,"大埔 馬窩路8號新峰花園第二期8座
BLOCK 8, PHASE II, CLASSICAL GARDENS, NO.8 MA WO ROAD, TAI PO",08/03/2020
5072,大埔 Tai Po,"大埔 圍頭村
WAI TAU TSUEN, TAI PO",08/03/2020
5073,大埔 Tai Po,"大埔 鳳園路9號嵐山1座
BLOCK 1, MONT VERT, NO.9 FUNG YUEN ROAD, TAI PO",08/03/2020
5074,大埔 Tai Po,"大埔 䃟頭角
SAN TAU KOK, TAI PO",08/03/2020
5075,大埔 Tai Po,"大埔 懷義街5號
NO.5 WAI YI STREET, TAI PO",08/03/2020
5076,大埔 Tai Po,"大埔 露輝路33號嘉豐花園5座
BLOCK 5, RICHWOOD PARK, NO.33 LO FAI ROAD, TAI PO",08/03/2020
5077,大埔 Tai Po,"太和邨安和樓
ON WO HOUSE, TAI WO ESTATE",08/03/2020
5078,大埔 Tai Po,"太和邨愛和樓
OI WO HOUSE, TAI WO ESTATE",08/03/2020
5079,大埔 Tai Po,"太和邨新和樓
SUN WO HOUSE, TAI WO ESTATE",08/03/2020
5080,大埔 Tai Po,"太和邨福和樓
FOOK WO HOUSE, TAI WO ESTATE",08/03/2020
5081,大埔 Tai Po,"比華利山別墅温莎道
BOULEVARD DU PALAIS, THE BEVERLY HILLS",08/03/2020
5082,大埔 Tai Po,"石古壟
SHEK KWU LUNG",08/03/2020
5083,大埔 Tai Po,"同福樓
TUNG FUK BUILDING",08/03/2020
5084,大埔 Tai Po,"安迪樓
ON DICK BUILDING",08/03/2020
5085,大埔 Tai Po,"宏基大廈
 WAN KEE BUILDING",08/03/2020
5086,大埔 Tai Po,"康樂園
HONG LOK YUEN",08/03/2020
5087,大埔 Tai Po,"圍頭村輋地
WAI TAU TSUEN CHE TEI",08/03/2020
5088,大埔 Tai Po,"富亨邨亨昌樓
HENG CHEONG HOUSE, FU HENG ESTATE",08/03/2020
5089,大埔 Tai Po,"富亨邨亨隆樓
HENG LUNG HOUSE, FU HENG ESTATE",08/03/2020
5090,大埔 Tai Po,"富亨邨亨榮樓
HENG WING HOUSE, FU HENG ESTATE",08/03/2020
5091,大埔 Tai Po,"富亨邨亨翠樓
HENG TSUI HOUSE, FU HENG ESTATE",08/03/2020
5092,大埔 Tai Po,"富亨邨亨耀樓
HENG YIU HOUSE, FU HENG ESTATE",08/03/2020
5093,大埔 Tai Po,"富善邨善翠樓4座
BLOCK 4, SHIN TSUI HOUSE, FU SHIN ESTATE",08/03/2020
5094,大埔 Tai Po,"華樂樓
WAH LOK BUILDING",08/03/2020
5095,大埔 Tai Po,"新興花園康信閣(第3座)
HONG SHUN COURT (BLK 3), SUN HING GARDEN",08/03/2020
5096,大埔 Tai Po,"運頭塘邨運來樓
WAN LOI HOUSE, WAN TAU TONG ESTATE",08/03/2020
5097,大埔 Tai Po,"頌雅苑頌美閣C座
BLOCK C, CHUNG MEI HOUSE, CHUNG NGA COURT",08/03/2020
5098,大埔 Tai Po,"廣福邨廣仁樓
KWONG YAN HOUSE, KWONG FUK ESTATE",08/03/2020
5099,大埔 Tai Po,"廣福邨廣祐樓
KWONG YAU HOUSE, KWONG FUK ESTATE",08/03/2020
5100,大埔 Tai Po,"廣福道19號
19 KWONG FUK ROAD",08/03/2020
5101,大埔 Tai Po,"龍騰閣
DRAGON COURT",08/03/2020
5102,大埔 Tai Po,"寶雅苑家和閣C座
BLOCK C, KA WO HOUSE, PO NGA COURT",08/03/2020
5103,大埔 Tai Po,"寶雅苑興和閣B座
BLOCK B, HING WO HOUSE, PO NGA COURT",08/03/2020
5104,沙田 Shatin,"大圍 美田路1號名城第3期2座
BLOCK 2, PHASE 3, FESTIVAL CITY, NO.1 MEI TIN ROAD, TAI WAI",27/02/2020
5105,沙田 Shatin,"大圍名城2期3座
BLOCK 3, PHASE 2, FESTIVAL CITY, TAI WAI",27/02/2020
5106,沙田 Shatin,"水泉澳邨明泉樓
MING CHUEN HOUSE, SHUI CHUEN O ESTATE",27/02/2020
5107,沙田 Shatin,"水泉澳邨茂泉樓
MAU CHUEN HOUSE, SHUI CHUEN O ESTATE",27/02/2020
5108,沙田 Shatin,"田心村
TIN SAM VILLLAGE",27/02/2020
5109,沙田 Shatin,"名城北翼第2期(盛薈)2座
BLOCK 2, PHASE 2, NORTH COURT, FESTIVAL CITY",27/02/2020
5110,沙田 Shatin,"沙田 下禾輋 天祥台
TIN CHEUNG TERRACE, HA WO CHE, SHA TIN",27/02/2020
5111,沙田 Shatin,"沙田 下徑口
HA KENG HAU, SHA TIN",27/02/2020
5112,沙田 Shatin,"沙田 大圍 美田路1號名城第1期1座
BLOCK 1, PHASE 1, FESTIVAL CITY, NO.1 MEI TIN ROAD, TAI WAI, SHA TIN",27/02/2020
